,Text,Label
3731,bilgilerin en fazla 10 puan eksik olduğu sınav kağıdımdan nasıl 67 alabiliyorum amk bıktım senden ,üzgün
3732,Fındık kabuğunu doldurmayan meseleleri kafama takmaktan bıktım.,üzgün
3733,lise sıralarında tuğçeyle 500mb internetinden fi izlemeyi özledim be,üzgün
3734,of çok bunaldım böyle durumlarda ne yapcağımı hala bulabilmiş değilim,üzgün
3735,Ya of 4 senedir şu okula gelip gitmekten bunaldım artık sıralar bile bana ' yine mi sen geldin ? ' diyor,üzgün
3736,Çok kötüyüm ya bu hastalık nasıl geçicek,üzgün
3737,Üzülüyorum sıkılıyorum kötüyüm,üzgün
3738,"Üzgünüm, tekrar birine kendimi anlatabileceğimi sanmıyorum.",üzgün
3739,Arkadaşlarla yazın kaçmak için tek çarem kolumu kırıp rapor almak üzgünüm,üzgün
3740,Herkese akıl ve teselli veriyorum ama kendime gelince dokunsalar ağlayacağım,üzgün
3741,Beklemekten yoruldum artık nefesim tükeniyor...,üzgün
3742,5 6 saat önce gördüğüm halde şu an çok özledim diye ağlıyorum bana ne oluyor Allah'ım,üzgün
3743,"Ama gel gör ki kötüyüm bugün, sesime ses değse çığlık oluyor",üzgün
3744,Dünyadaki en kötü şey zamanını göz göre göre boşa harcadığını görmek. İliklerime kadar pişmanım anasını satayım.,üzgün
3745,kuş banyoya girmiş çıkmıyor giremiyorum ben de o yüzden ağlayacağım,üzgün
3746,Kredi kartının son kullanma tarihini sorduğumda en son dün kullandım diyen annemi üzdüğüm günler için pişmanım.,üzgün
3747,Markete gidip dünyayı alıp evde dizi izleyerek ağlayacağım çünkü yarın okullar açılıyor,üzgün
3748,Pişmanım daha önce kitap okumadığım için,üzgün
3749,Mcr'ı özledim three cheers dinleyip ağlayacağım ben,üzgün
3750,Üzgünüm ben iyice ben olmaktan çıktım artık,üzgün
3751,Jahovic’in Konya’ya gitmesine evladım evi terk etmişcesine üzüldüm,üzgün
3752,Biri beni alsın dışarda sıkıldım artık,üzgün
3753,4 o'clock dinliyorum çok kötüyüm birazdan da sea dinliyecem,üzgün
3754,16 yaşında gibi görünmekten çok sıkıldım yeminlen çok sıkıldım keşke saçlarım falan ağarsa,üzgün
3755,herkesi unflamak istiyorum sıkıldım artık,üzgün
3756,Derdimi kendime anlatmakdan sıkıldım artık.,üzgün
3757,Her gün birilerine yol vermekten sıkıldım uzun bir süre tek kalmayı tercih ediyorum,üzgün
3758,Kendimi birilerine anlatmaktan o kadar sıkıldım ki artık soranlara boş adam imajı çiziyorum.,üzgün
3759,Ben niye burdan sıkıldım ya hiç olmazdı böyle,üzgün
3760,Sabah olsun işime gideyim ya sıkıldım bitmeyen pazardan,üzgün
3761,50 den sonra kadınları anlamak daha zor bence amcalara ve babama üzülüyorum ,üzgün
3762,Diyelim ki ben bu gece çok kötüyüm. Nasıl teselli edersiniz,üzgün
3763,Abounun gol atabilme ihtimalini düşündükçe üzülüyorum... ... ..,üzgün
3764,Arkadaşlarımın aileleriyle olan sorunlarını duyunca çok üzülüyorum ve kendi ailem için sonsuz şükrediyorum,üzgün
3765,Üzülerek söylüyorum ki üzülüyorum.,üzgün
3766,Yapraksız ağaçları görünce üzülüyorum öylede bir ruh halim var,üzgün
3767,Bir şeye üzülüyorum ama neye bilmiyorum / hatırlamıyorum.,üzgün
3768,Bakın yine aklıma geldi bana giresun karşılaması öğretmiyorsunuz üzülüyorum,üzgün
3769,Çiçeklerin boynunu bükmesine bile üzülüyorum kış gelmesin ,üzgün
3770,"Ders çalışınca canım sıkılıyor, çalışmayınca üzülüyorum ",üzgün
3771,Azıcık yüreği olan varsa ig: hilvees ve eljackson hesaplarına baksın. Benim yokmuş tükendim,üzgün
3772,Şu lise bitsin kurtulalım dediğim günler için çok pişmanım,üzgün
3773,Hocam tükendim notunuz sizin olsun tamam biz yapamadık siz fazlasıyla verdiniz notları,üzgün
3774,Doktora ilaçlarımı söylerken bile yoruluyorum. İçmesi ayrı yutmadı ayrı oy tükendim,üzgün
3775,Çok şanssızım mutsuzum sagopa kajmerle kolera ayrıldı senle ben ayrıldık kıyamet tahmini ne zaman kopar?,üzgün
3776,"Böyle bi ""mutsuzum ya"" hissi var ve asla gitmiyor",üzgün
3777,Nereden bakarsam bakıyım mutsuzum,üzgün
3778,Erkek arkadaşıma 60 liraya kazak aldım . pişmanım ... ,üzgün
3779,Sorma 4 yıldır bezdim Günde 5-6 kez çekiyorum kendilerini ,üzgün
3780,Hakikaten hayallere giden yol neden okuldan geçiyor? Ben baya bezdim çünkü.,üzgün
3781,Yediğim yemeklerden pişmanım ama gözüm hâlâ yiyemediklerim de,üzgün
3782,Türkiyede diziler neden 2 saat ya vallahi bezdim artık izlemiyorum alın dizinizi başınıza çalın,üzgün
3783,"haftada bir kez eczanelere yaptığım yatırımı fazlasıyla bana geri ver Yarabbim, bezdim artık!!",üzgün
3784,"yıldım, yoruldum, tükendim, bunaldım, bıktım, bezdim, sıkıldım, tahammülsüzleştim, bunların tüm sebebi VİZELER",üzgün
3785,"Bir anlık triple sohbet grubundan çıktım, pişmanım",üzgün
3786,"Hem okudum hem yazdım, Sosyal medya senden bezdim.",üzgün
3787,ne iradesiz bir insanım ya vallahi bezdim,üzgün
3788,Öyle insanlar tanıdım ki canımdan bezdim buna inanın.,üzgün
3789,İtlik olsun diye parfümünu üstüme boca ettim şimdi de çok güzel kokuyo amq diyip ağlıyorum,üzgün
3790,"Motivasyon mektubu yazmak için bilgisayarı açtım, rahmetli Alican abinin videoları arasında kayboldum. Ağlıyorum",üzgün
3791,Abi c2 de kızla konuşurken şu sıralar porto fena yazacağıma şu sıralar porno fena yazdım. Ağlıyorum.,üzgün
3792,Tümüyle durmuş bir zamanda yalnız başına ağlıyorum,üzgün
3793,Hayat bilgisi izleyip ağlıyorum. Psikolojimin farkında mısınız?,üzgün
3794,"Ayla'ya gitmeyin, filmden çıkalı 1 saat oldu hala ağlıyorum..",üzgün
3795,sabah şekeri olamayacak bu twitler üzgünüm. zaten dünya böyle bir yer.,üzgün
3796,"Bir çocuğumuzu daha Berk'imizi yitirdik... Çok üzgünüm, üzgünüz... Başımız sağolsun... ",üzgün
3797,Bir yiğidi daha kaybettik başımız sağolsun... ,üzgün
3798,"Malesef ki Hakkari'de bir Askerimiz Şehit oldu. Başımız sağolsun, Allah yakınlarına ve Ailesine sabır versin.",üzgün
3799,"Ne acıdır insanın bildiğini anlatamaması. 'Ben' deyip susması, 'Sen' deyip ağlama ile kalması..",üzgün
3800,Çok fakirim şu sıra günlerim ağlamak ile geçiyor,üzgün
3801,"Ruh halim sürekli ağlamalı, her şeye anlamsızca canımı sıkıyorum… ",üzgün
3802,Ağlamayla dolu saatler bunlar hep... ,üzgün
3803,Bu gece de bitti bir miktar ağlama hisli şarkı dinleyip gözyaşlarımla uykuya dalacağım... ..,üzgün
3804,Neyseki şu ağlatan diziler varda ağladığımızda neden diye sorulmuyor,üzgün
3805,Erken uyandığım zamanlar çok mutsuz ve ağlama hisli oluyorum,üzgün
3806,Dünyanın en sıkıntılı durumu metroda çişinin gelmesi ben ağlıyorum şahsen başka çözümüm yok,üzgün
3807,Biraz Esra Erola bakayım dedim hüngür hüngür ağlıyorum anlık. Siz bunu nasıl izliyorsunuz,üzgün
3808,"İçimi büyük bir hüzün kapladı, bir duygusal oldum ben ya",üzgün
3809,Yine bir hüzün kapladı içimi,üzgün
3810,İçimi gene hüzün kapladı evimden gene ayrılıp gidiyorum... ,üzgün
3811,Eski fotoğraflara baktım evrim geçirmişim kimler varmış kimler yok olmuş hüzün kapladı içimi..,üzgün
3812,Ben hala Leon-Spiro sahnesinin etkisinden çıkamıyorum. İçimi bir hüzün kapladı abv sahne hüzünlü değildi neden böyle oldu?,üzgün
3813,Bu aralar bir melankoli bir hüzün kapladı içimi Sebebi koparılan çiçekler,üzgün
3814,"5 sene önceki günlüğümü buldum, saklıcak değildim tabi ama sebepsizce bir hüzün kapladı",üzgün
3815,"5 dakikada 4 kere ağlıyorum, öyle bir dönem.",üzgün
3816,Ezhel dinlerken bile ağlıyorum ruh halim tam olarak bu,üzgün
3817,"Dünyada ki herşeyden bezdim, herşeyden sıkıldım..",üzgün
3818,Bütün işyerlerinin üniforması olsun hergün ne giycem diye düşünmekten bezdim,üzgün
3819,Bezdim bencil tavırlarınızdan ya gitmek istiyorum artık,üzgün
3820,"Bezdim şu yaşamaya üşenen tiplerden resmen hayat enerjimi tükettiler, sanki çok varmış gibi..",üzgün
3821,"Vallahi bunaldım. İş, güç, bünyem kaldırmıyor, Allah şu an canımı alsa hiç itiraz etmem.",üzgün
3822,yoruldum sıkıldım bunaldım. galiba kış sendromuna girdim,üzgün
3823,hoca salda bir patlangaç yapıp geliverek bunaldım dertlendim gari,üzgün
3824,bu gece aklıma takılan konu şu; eski sevgilimin neden muşlu olduğu çok dertlendim ben ya,üzgün
3825,Dertlendim ve yanımda bir insan yok çünkü iyi gün dostluğu,üzgün
3826,neyse dertlendim gene gideyim de ders çalışayım,üzgün
3827,Neyse pek dertlendim birden gideyim de bir sigara yakayım.,üzgün
3828,Keşke tez yazmak da çiçek yetiştirmek gibi olsaydı. Ay yine dertlendim,üzgün
3829,Bak gene durduk yere aklıma iktisat okuduğum geldi dertlendim,üzgün
3830,bugün fazlasıyla dertlendim bunlarla daha ne kadar yaşayabilirim diye düşünüyorum,üzgün
3831,Kuzenim trt cocuk dergisini alamadı diye ağlıyor keske benim de tek derdim bu olsa,üzgün
3832,Birileri bizi düşündüğünde de bildirim gelse keşke ,üzgün
3833,Emlağım olsada emlak vergisi ödesem keşke ... ,üzgün
3834,"Keşke hep aybaşı olsa, ay sonu hiç gelmese..",üzgün
3835,Keşke doktora gitsem ayağım yüzünden izin kağıdı verselerde yarın staja gitmesem,üzgün
3836,kültür ve iletişim dergisinin 40. sayısına ulaşabilsem keşke.,üzgün
3837,regl olcağıma 3 saat trigonometri görseydim keşke iki aynı derecede işkence çeşidi,üzgün
3838,Böyle denk gelişler olmasa keşke,üzgün
3839,Saat 6 dan beri uyuyorum. Ama hala mutsuzum.,üzgün
3840,Umut bağlamaktan sıkıldım ve her defasında kırılmış bir kalp,üzgün
3841,Yalan söylemekten yorulmadın mı? Ben dinlemekten yoruldum.,üzgün
3842,Murat çok üzdün beni ağlayacağım şimdi,üzgün
3843,Ben sana çok kırgınım. Yine de çok özlüyorum.,üzgün
3844,Maçtan dolayı hâlâ moralim bozuk.,üzgün
3845,Yağında durumu bu ne diyebilirim ki üzgünüm ,üzgün
3846,Şimdi dizimin sezon finalini izleyeceğim mutsuzum,üzgün
3847,Artık kısa cevaplar ve terslemelerden çok sıkıldım sürekli aynı replikler boğuyor ,üzgün
3848,"Üzgünüm be baba ,inan bende istemezdim böyle olsun ,",üzgün
3849,Ya artık evlende kurtulayım şu stalk işinden yeter bıktım,üzgün
3850,Baş ağrısından ağlamak üzereyim.,üzgün
3851,Annemle babamla defter kapladığımız günleri özledim.,üzgün
3852,"Kulaklığının teki bozulmuş gibi mutsuzum, tek fark kulaklığım değil kulağım bozuldu",üzgün
3853,"Uzun zamandır alsel görmüyorum, özledim",üzgün
3854,Üzgünüm ama depresyondayım,üzgün
3855,Artık gerçekten çok sıkıldım ya bana biriniz yardım etsin of,üzgün
3856,20'lik dişim çıkıyor ağlamak üzereyim sürünüyorum,üzgün
3857,Konuşmanı özledim ama yazmaya cesaretim yok .,üzgün
3858,Yeter buradan çok sıkıldım artık,üzgün
3859,Üzgünüm seni üzdüm ama kankamın gazına gelmiştim,üzgün
3860,Yine yandı yürekler yine ateş düştü ocaklara daha ne kadar ne zamana kadar ağlayacak bu analar ,üzgün
3861,"Çok yoruldum, tanıdım sanmaktan, kırılmaktan kırılan taraf olmaktan…",üzgün
3862,Dünyaya yetişmeye çalışmaktan çok yoruldum.,üzgün
3863,Yine besin zehirlenmesi :( ağlamak istiyorum ,üzgün
3864,"Tüm parfüm stoğum bitmek üzere,bunu kendime yakıştıramıyorum. üzgünüm.",üzgün
3865,Siz siz olun abinizi veya ablanızı kesinlike üzmeyin ben üzdüm çok pişmanım ,üzgün
3866,Git buralardan herkesi arkanda bırak git mutsuzluğunu al yanına gözyaşlarını topla git ,üzgün
3867,Dönemin ilk alarmına uyandım. Mutsuzum,üzgün
3868,Kaybolan kedime o kadar çok benziyor ki ağlıyorum şu an. ,üzgün
3869,Ümitsizlik zor be hafız çok mutsuzum ,üzgün
3870,Kalbim kırık ve ben çok yorgunum.,üzgün
3871,Bu kadın artık hüzün ve bırakılmışlığı kabullenir. ,üzgün
3872,"Yirmilik çıkarıyorum, ağlamak üzereyim",üzgün
3873,Hüzünlendim bugün baya hayatımı sorguladım sonuç bok,üzgün
3874,Keşke seni hayatıma sabitleyebilmenin bir yolu olsaydı,üzgün
3875,Pişman değilim ama keşke daha iyi şartlar altında kendime yazık etseydim,üzgün
3876,Herkes hayatı boyunca hata yapar ama emin ol en büyük pişmanlığım sensin,üzgün
3877,Özledim gökyüzü kadar uçsuz bucaksız,üzgün
3878,Şu okulda bir şeyler kaybetmekten sıkıldım artık Okul okul değil kara delik sanki ,üzgün
3879,Bu gece sigaraya başlanır öyle dertliyim,üzgün
3880,Halbuki senin derdinle dertlendim. Ne kadar ağrım var bir bilsen,üzgün
3881,O kadar mutsuzum ki en fazla bu kadar mutsuz olunabilir,üzgün
3882,Çok fena stalka düştüm mutsuzum,üzgün
3883,"Keşke her baba kızına sahip çıkıcak kadar delikanlı olsaydı, bazılarının mayası bozuk.",üzgün
3884,En sevdiğim formamı kaybetmişim moralim çok bozuk ,üzgün
3885,"Kaybolmak niyetinde değilim, üzgünüm.",üzgün
3886,Yoruldum ve hiçbir şeye değmedi,üzgün
3887,Rabbim Şahadetini kabul etsin insallah Çok üzgünüm ... ,üzgün
3888,Şu an keşke lisede olsam da sabaha kadar batak oynasak yurtta,üzgün
3889,Heijan gözaltına alınmış çok moralim bozuk.,üzgün
3890,Biraz sonra sürünerek dershaneye gideceğim mutsuzum,üzgün
3891,"Yağmur fena yağıyor havada hüzün var, öyleyse şarkı söyleyelim.",üzgün
3892,An itibari ile yıkılmış ve bitmiş durumdayım,üzgün
3893,Yıprandım kimseye gücüm yok,üzgün
3894,Başarısız bir kulüpte olmaktan dolayı mutsuzum ,üzgün
3895,Beklemekten yıprandım. Hayatın bana biçtiği bir durum sanırım,üzgün
3896,"Olacağı varsa oluyor ya hani, biteceği varsa da bitsin, yoruldum.'",üzgün
3897,"Afrin'de 5 Canımız şehit oldu çok üzgünüm..Allah'tan rahmet, yakınlarına sabır ve başsağlığı dilerim...",üzgün
3898,Yakın akrabalarla samimi olmayın pişmanlıktır yıldım yıprandım yeminle,üzgün
3899,6 yaşından beri moralim bozuk çünkü okula başladım,üzgün
3900,"Moralim bozuk gibi değilde… Böyle çürümüş gibi, Küflenmiş gibi, İçine edilmiş gibi...",üzgün
3901,Dudağım yara oldu kahve içerken değdiğinde acıyor içemiyorum kısaca mutsuzum,üzgün
3902,Merhaba tükendiğim günlere tekrar dönüş yaptım aşırı mutsuzum,üzgün
3903,Artık be diyebilirim ki kelimelerimden de önce tükendim.,üzgün
3904,Üstüme fondötenle attırdım çok üzgünüm pahalıydı o ya,üzgün
3905,Her şeyi geçtim de bak yine yoruldum.,üzgün
3906,Bugünden itibaren yeniden gözlüklü olabilirim üzgünüm,üzgün
3907,Twit atarken az samimi olun yapmacık şeyler okumaktan sıkıldım artık,üzgün
3908,Gün içinde aldığım kötü ve iyi haberlerden yıprandım,üzgün
3909,Böyle bu şekilde olmasaydı keşke yıprandım duygularım köreldi,üzgün
3910,"Pes etmiyorum ama boşa çabaladığımı hissediyorum, yoruldum anlayabiliyor musun ?",üzgün
3911,Selam arkadaşlar uykudan uyandım başım acıyor mutsuzum,üzgün
3912,"Hastayım, üşüyorum, yalnızım, Eti karam istiyorum, başım ağrıyor, uyumak istiyorum, mutsuzum ve birde sensizim..",üzgün
3913,Belki bir enerji kaynağı değildim ama bende tükendim,üzgün
3914,Üç gündür kendimi sadece çimen gibi hissetmekten yoruldum.,üzgün
3915,Gerçekten düğünlere özenen bir insan olarak ben bile yıprandım. Bu ne arkadaş.,üzgün
3916,Artık keşfettimde milletin gözünü görmekten bıktım,üzgün
3917,Üzgünüm ama artık zerrenize eyvAllah'ım yok,üzgün
3918,Yaşıma göre fazla olgun olduğum için çok mutsuzum,üzgün
3919,Durup dururken gözlerimin dolmasından sıkıldım artık,üzgün
3920,Her gördüğüm kimin oğlusun diyerek sorguya çekiyorlar bunaldım,üzgün
3921,Yalandan yılandan hepsinden bezdim,üzgün
3922,"Yıllar sona birazdan güne gideceğim, mutsuzum anne anla beni..",üzgün
3923,Üzgünüm.. seni çizdim ama pişman değilim.,üzgün
3924,Sen benim tahammül sınırlarımı aşıyorsun çok üzgünüm.,üzgün
3925,Böyle güzel havalar moralim bozuk olduğunda boşa gitmiş gibi hissediyorum.,üzgün
3926,"Her yaptığım, her söylediğim, her bi'şeyim olay oluyor; bıktım, bezdim, tükendim artık ya.",üzgün
3927,Müzik dinlemek istiyorum ama kulaklığım bozuldu çok mutsuzum,üzgün
3928,Yorgun mutsuz ve umutsuzum,üzgün
3929,Hiç hissetmediğim kadar özgür hiç olmadığım kadar mutsuz hiç düşünemeyeceğim kadar umutsuzum,üzgün
3930,Yemin ederim huzurum kalmadı bıktım,üzgün
3931,Kırgınım ama dönse yine hayır diyemem çünkü öyle.,üzgün
3932,Kulaklığımı yolda düşürmüşüm çok üzgünüm..,üzgün
3933,"Üzgünüm Siri, galiba güzel günler sona erecek ",üzgün
3934,"Benim de terbiyemin raf ömrü bu kadarmış arkadaşlar, üzgünüm..",üzgün
3935,Aşırı rahatsız bir yolculuğa çıktım suratsız ve mutsuzum,üzgün
3936,Kirpiklerim birbirine yapıştı 3 tane kirpikle dolaşıyorum çok mutsuzum şu an,üzgün
3937,l ve ll dediğim soru yanlız lll çıktı üzgünüm,üzgün
3938,"Kaybolmuş gibiyim, nereden başlayacağımı bulamıyorum. Sanırım tükendim.....",üzgün
3939,Limonlu diye aldım mentollü çıktı hüzünlüyüm,üzgün
3940,Ben teen wolfu özledim ağlayacağım şimdi,üzgün
3941,Tevfik bu sahneyi her izlediğimde ağlayacağım kesin,üzgün
3942,Kötüyüm ve en kötüsüde dökersem içimi toplamaya yardımcı olacak kimsem yok.,üzgün
3943,"Telefonumu düşürüp, ekranını çatlattım. Mutsuzum...",üzgün
3944,Karşıma çıkan her bireyin en başta varoluşuna saygı göstermekten hep yenik düştüm ve yıprandım.,üzgün
3945,Okulu bitirmeye bir gram umudum kalmadı.,üzgün
3946,Özlesem de özledim diyemiyeceğim kadar üzdüler beni. Bende susmayı öğrendim...,üzgün
3947,Kötüyüm ama merak etmeyin bunu da halledemicem,üzgün
3948,Of Kütahyada çok bunaldım Ankaraya gideyim de biraz deniz havası alayım,üzgün
3949,Biriniz yüzünden hepinize duvarlar ördüm. Üzgünüm.,üzgün
3950,"Hislerimi kontrol edemiyorum, üzgünüm.",üzgün
3951,Bir duygusal kitap daha bitirdim hüzünlüyüm,üzgün
